,Unnamed: 0,Unnamed: 0.1,Text,Label
105,105,105,"@marcepa49 the flight profile. That doesn't indicate that the autopilot was set to 100 feet. I've worked on these systems, tested them@Minus777 @flightradar24 @isobelroe That's what they say.@marcepa49 @flightradar24 @isobelroe It only takes a moment to enter 7700 into the transponder. I've worked on these systems before.@marcepa49 @flightradar24 @isobelroe distress call. I thought it was hi-jacked and being flown by then. If it's true that the co-pilot did@marcepa49 @neilh1983 @london_thfc @flightradar24 @isobelroe The mountains aren't real high there.@marcepa49 @flightradar24 @isobelroe Anyway. Have to wait and see now.@Minus777 @london_thfc @flightradar24 @isobelroe In case of a deliberate crash it would have descended faster, no?@marcepa49 @flightradar24 @isobelroe crash it deliberately, the whole industry needs a shake-up.@flightradar24 any idea why it'd flight so high?  It's a short flight, usually planes go at ~ 33,000 feet@janoschjerman @flightradar24 yes and no depends on other traffic, turbulence... they were 25 mins late so going higher = going quicker@marcepa49 @flightradar24 @isobelroe and have operated them in sumulators. Also on actual flights when I've been in the flight deck.@Minus777 @flightradar24 @isobelroe No, somebody had just initiated the descent, and might have been unconcious or dead just after that.@neilh1983 @Minus777 @london_thfc @flightradar24 @isobelroe Exact! Instead of headingright into the mountains@Minus777 @london_thfc @marcepa49 @flightradar24 @isobelroe too early to say but lack of divert suggests something bad happened.@Minus777 @flightradar24 @isobelroe Unless they became rapidly unconcious@marcepa49 But that's the FMC, doesn't mean autopilot was engaged.RT @flightradar24 #A320 #4U9525 initially climbed to 38k ft before starting to descend and lost signal at 6.8k ft http://t.co/LUWkDrBR9a@marcepa49 @flightradar24 @isobelroe It was obvious it was being manually controlled by the changes in descent rate. Also no@Minus777 @flightradar24 @isobelroe The transponder did not say anything. No sqwak 7700.@marcepa49 Have you operated a flight mqnagement computer before? I used to test them. What FlightRadar24 is ahowing is changes made@marcepa49 @flightradar24 @isobelroe They're saying what I said, the crash was a deliberate act. Controlled flight all the way down.@flightradar24 But no emergency call made? Or emergency squawk? @isobelroe@Minus777 @flightradar24 @isobelroe Sent Mayday through radio. I suppose he had other things to do than adjust the Squawk@Minus777 @flightradar24 @isobelroe Or autopilot. But sure deliberately set.@flightradar24 Any ATC available? Strange.....@Minus777 @london_thfc @marcepa49 @flightradar24 @isobelroe if deliberate then would expect steeper descent &amp; increased speed.@neilh1983 @london_thfc @marcepa49 @flightradar24 @isobelroe The plan would be to level out. I'd be going with hi-jacking.@marcepa49 It changes the flight profile and cuts out the warnings and some of the protection.@marcepa49 @flightradar24 @isobelroe The data from the transponder made it obvious.@marcepa49 @flightradar24 @isobelroe It turns out there was no distress call made. I'm almost certain this was a hi-jacking now.@Minus777 @london_thfc @marcepa49 @flightradar24 @isobelroe if a decomp why would they not be diverting away from mountains to nearest apt?@flightradar24 isn’t 38,000ft unusually high?@marcepa49 @flightradar24 @isobelroe If someone set the autopilot to fly it into the ground, the descent rate would have been constant.@london_thfc @marcepa49 @flightradar24 @isobelroe It looks like a decompression. If not, someone crashed it deliberately.@london_thfc @Minus777 @flightradar24 @isobelroe although steep descent !@Minus777 @flightradar24 @isobelroe which seems to be the case.Constant descent, wind variations set aside..@marcepa49 The autopilot wasn't set to 100 feet. It was flown manually. FlightRadar24 has made that up.@marcepa49 @flightradar24 @isobelroe It looks like someone was flying it manually, all the way into the ground.@marcepa49 @flightradar24 @isobelroe They're now saying the co-pilot deliberately crashed the plane.@Minus777 @flightradar24 @isobelroe Look at the time on each line. The altitudes are requested not achieved.@marcepa49 @flightradar24 @isobelroe I don't think the autopilot was engaged.@flightradar24 @marcepa49 @isobelroe What I'm saying is, I believe it was deliberately crashed. Being controlled all the way into the ground@flightradar24 @Minus777 @marcepa49 @isobelroe Yep, it's follow exactly the route going down, that seems to suggest unconscious pilots.@marcepa49 @flightradar24 @isobelroe Would be good to get the data from the Flight Data Recorder though.@Minus777 @marcepa49 @isobelroe For sure not, it was following exactly the same flight path as day before https://t.co/JoVKD5OHC0@flightradar24 Sounds like a decent of 2900fpm@marcepa49 @london_thfc @flightradar24 @isobelroe Not neccesarily.@Minus777 @flightradar24 @isobelroe What's the use when you're crashing?@Minus777 what's the use of changing FMC if autopilot not engaged?@Minus777 @flightradar24 @isobelroe Autopilot was manually changed from 38,000 to 100 ft at 09:30:55 (Flightradar24 says)@Minus777 @marcepa49 @flightradar24 @isobelroe yes but every second not spent trying to save everyone.....@marcepa49 @flightradar24 @isobelroe Only takes a second to set the squawk code,Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",rumours
106,106,106,"@abcnews @SimmoneJM 😢No, no, no. :( ~ RT @abcnews: #BREAKING: A #Germanwings Airbus A320 plane has crashed in southern France, police and aviation officials say.Shit... “@abcnews: #BREAKING: A #Germanwings Airbus A320 plane has crashed in southern France, police and aviation officials say.”@abcnews No indication of survivors?@abcnews not good!!!!!@abcnews oh no!@abcnewsSydney @abcnews sad sad news!@abcnews @SimmoneJM Mein Mitgefühl gehört den Opfern und deren Angehörigen. Ich bin geschockt und traurig. :(#BREAKING: A #Germanwings Airbus A320 plane has crashed in southern France, police and aviation officials say.",rumours
107,107,107,"@ratanb @FchampeyF24 the image comes from the Wall Street Journal &amp; ABC News. Need to check with them.@Tburgeswatson @FchampeyF24  Hi, wondering whether NDTV can use this image ? with courtesy to your channelFrench officials confirm i/d of #Germanwings copilot as being Andreas  Lubitz. Thought to be 28 y/o. Pictured here. http://t.co/bEKvhEACa1",rumours
108,108,108,"@RobDotUk correction has been made. Thank you.@RobPulseNews Why are you tweeting a picture of a crash from January? http://t.co/kArmccYMtd Terrible ‘investigative journalist’.Correction photo 1 is NOT from today's crash.
Thanks to @RobDotUk@RobPulseNews @germanwings @AsmGhzl1 Woooi@g_rapier https://t.co/o6ZgkyTYCqFrench PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps

#Airbus #A320 http://t.co/hpCGZtf2qd",rumours
109,109,109,"@nicclive @BBCBreaking @germanwings My thoughts exactly, for what purpose?  As some kind of distraction from the company?💔💔💔 “@BBCBreaking: 2 babies were among 144 passengers on board crashed #Germanwings plane  http://t.co/MvW0yjbunu”@BBCBreaking awwww 😢@BBCBreaking @germanwings 😢@BBCBreaking @germanwings I don't think I want to know more about this... it's getting me down, the more I learn the worst it gets@BBCBreaking @germanwings Because it wasn't distressing enough 😔 #RIP@BBCBreaking @germanwing
Really sad news@BBCBreaking @germanwings What a bizarre comment. Are they going to give us everyone's ages or something?@nicclive @BBCBreaking @germanwings to make it more sensational. 😖@BBCBreaking oh bad. God be with their souls.Small children best chance of survival in crashes RT @BBCBreaking: 2 babies were among 144 pax on #Germanwings http://t.co/AuW723JFyq@BBCBreaking @MelAdams1310 @germanwings so sad for those families. RIP those who lost their lives@BBCBreaking @germanwings damm my deepest condolences“@BBCBreaking: 2 babies were among 144 passengers on board crashed #Germanwings plane "" bizarre to report just this?@BBCBreaking @germanwings How can the French ministry affirm no survivors before anyone has even arrived at site&amp; Why don't we have manifest@BBCBreaking @germanwings why do you report something like that? in what way does it help?@BBCBreaking @germanwings Why would you mention a thing like that?  Two babies?  What purpose?  To get page hits?  Fuck off.@nicclive I agree. Heart breaking as it is. By invoking more feelings what so you achieve?@BBCBreaking learn real empathy @germanwings2 babies were among 144 passengers on board crashed #Germanwings plane - @germanwings says in news briefing http://t.co/INhcBgUKHF",rumours
110,110,110,"@BBCRosAtkins 
#GermanWings
#4U9525 http://t.co/hUljNqm34sHashtags #4U9525 #GermanWings #A320 all useful for latest info on plane crash in southern France.",rumours
111,111,111,"The #Germanwings plane which crashed in the French Alps descended at an ""unprecedented"" rate, an aviation expert says http://t.co/h2N4a9lpOJ",rumours
112,112,112,"@CatholicLisa is reicht langsam! Nicht alles was passiert hat was mit dem Islam zu tun! Islam verbietet Selbstmord und jeder der das tut und@CatholicLisa Bullshit. He was Juden.@CatholicLisa im srry i dnt know thought u speak also German!@politikmama @CatholicLisa highly unlikely. PI-News is the German equivalent of InfoWars--a conspiracy site peddling white-hot hate and lies@CatholicLisa andere umbringt bekommt seine gerechte Strafe! Langsam werd ich wütend erst wisst es auf keinen Fall einen Terroranschlag dann@politikmama so far evidence doesn't indicate political motivation--but it DOES indicate #AndreasLubitz had a long history of mental illness@HoussamiNadine If you read that in English why can't you tweet to me in English?@CatholicLisa und warum verschwinden Flugzeuge wie zB malaysische Airline einfach so? Kommt schon bitte informiert euch bevor ihr nur den@CatholicLisa bringt sich der Kerl und weitere 150 Menschen um der auf einmal konvertiert ist! Lasst euch nicht manipulieren bitte wacht auf@CatholicLisa Medien glaubt! Islam ist nicht das was ihr in den Medien hört! Klar gibt es radikale aber die gibt es in allen Religionen und@politikmama It is true that a German news website is claiming that, as it says in my tweet.@CatholicLisa no matter what he was he wa also a Young man a human being Muslim Christ jewish whtever we shouldnt judge about him he is now@CatholicLisa seine Strafe von lieben Gott bekommt ob Moslem Christ und sonst was! Die Medien wollen einfach jegliche Wahrheit vertuschen@CatholicLisa between Gods hands and only God will judge him and us!@CatholicLisa das ist absurd was alles gesagt wird! Haben die zwei Russen die auch angeblich selbstmord begangen haben ach mit Islam zu tun?@fawfulfan ah! So it's not confirmed or true.. Was confused. Didn't hear it on news only Twitter. Thank you@CatholicLisa Hope this can be verified. @MarkSteynOnline@CatholicLisa Nationen! Ich bin selbst Moslem und finde soviele was passiert falsch aber ich glaube fest daran dass jeder der Fehler macht@CatholicLisa is this true?A German news website claims #Germanwings co-pilot #AndreasLubitz was a Muslim convert http://t.co/4PHWRSrxwu",rumours
113,113,113,"@ImHaytham @MuslimMatters Blame whitey is a great way to escape taking responsibility, Media Bigotry is a disgrace but so is reverse racism@suspensewriter7 what are these ""reports""@ImHaytham You're implying that all muslims are mental cases or?@suspensewriter7 wow lol, stating unconfirmed information like that is pretty irresponsible if not unethical.@suspensewriter7 I haven't seen any news reports on that? Do u have an links@ImHaytham @MuslimMatters Lubitz is a jewish surname.@zfnd Someone told me they read it, don't know where.@ImHaytham He doesn't have to be brown to be a Muslim terrorist. Reports are coming out he converted to Islam.@ImHaytham I disagree with your assessment.@ImHaytham @MuslimMatters excuse me all muslims aren't ""brown"". Some of us are quite white@ImHaytham @MuslimMatters does that mean that all the people that are blamed are mental?@ImHaytham Not all Muslims are brown!! If he was white&amp;Muslim he would get the same treatment as if he was brown&amp;Muslim.@ImHaytham  well said..!!@ImHaytham  I don't think they'd keep it secret if he had been one@zfnd Premature on my part. I'm not a reporter. People say false things all the time without knowing it.@ImHaytham @MuslimMatters true.....@suspensewriter7 then clearly he's definitely a terrorist! Hurry, let's forget about his ""mental health issues.""I rest my case!@ImHaytham  they've evidently looked for a link to terrorism &amp; not found one@ImHaytham All that whinning is annoying.. Killing in the name of religion or politics is terrorism. Which rel. or pol. belief doesnt matter@zfnd Not yetIf the #Germanwings copilot #Lubitz was Muslim,it wud hv been a classic terrorism case.But hes not brown,so clearly it a mental heath issue!",rumours
114,114,114,"@LonWasBer @SkyNews It's not uncommon for planes to fly into their 20s.@SkyNews get your numbers right for goodness sake!@SkyNews @RobPortley@RobPortley @SkyNews fack bad buzz, will you DM the tunes soon pls?@SkyNews R I P sad news@SkyNews G-d speed. Very sad news@SkyNews 144 + 6 = 150. Why just 148?@SkyNews A Germanwings Airbus A320 plane carrying at least 148 people crashed in mountainous southeastern France...
http://t.co/M63s9jKvOI@SkyNews  reminds me of Lufhansa A321 2014     Auto pilot descends plane rapidly148 people were on board the #Germanwings plane which crashed in the French Alps. Here's what we know so far http://t.co/5sZVPg9XFR",rumours
115,115,115,@minefornothing + 6 crew@minefornothing rip142 PEOPLE ON BOARD GERMANWINGS AIRBUS A320 THAT CRASHED IN SOUTHERN FRANCE,rumours
116,116,116,"@hassan33035664 @DailyMirror http://t.co/7h7DYxczTy@punongolibo @DailyMirror plaisirebonnejournée http://t.co/egCy9AkQpV@DailyMirror Numbers of people are dylng everyday via plane crash where are Engineers @DailyMirror@regeantremblay5 @DailyMirror http://t.co/7h7DYxczTy@jsblake_uk @DailyMirror http://t.co/7h7DYxczTy@DailyMirror @PVincent20 http://t.co/7h7DYxczTy@DailyMirror sairbonvoiralessairebonvoyages@DailyMirror http://t.co/wzzW3hiWlQ@dailymirror PRAY FOR,THEIR SAFETY.Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK",rumours
117,117,117,"@TerryMoran is that a translation issue or generic speak for some form of terrorism?  #ultimatelonewolfThe copilot of the Germanwings plans, Andreas Guenter Lubitz, appeared to want to ""destroy the plane,"" French prosecutor says.",rumours
118,118,118,"RT @cnnbrk: 150 people were on board plane that crashed in France today, #Germanwings CEO says http://t.co/nQcnn8oi3y http://t.co/Q75GJLdxwx@AudraEqualityMc @cnnbrk Oh my God! I'm praying for their families. We mourn with them.👃Menuda tragedia.. 
“@cnnbrk: 150 people were on board plane that crashed in France today"" http://t.co/oRSBGiEJNi http://t.co/B7abSUybgn”“@cnnbrk: 150 people were on board plane that crashed in #France today, #Germanwings CEO says. http://t.co/CqBEeJcAep 
RIP@cnnbrk - thoughts and prayers with the families - indeed a very sad time!!@cnnbrk horrible tragedy! deepest thoughts to the families of the victims@cnnbrk @Janae_Classy wow@cnnbrk wonder if someone hijacked the plane before the crash could that happen:'( “@cnnbrk: 150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/MPCJw7MpFr”“@cnnbrk: 150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/TPktz4RPgk http://t.co/V8tcytOLhf”@Daddypantz1220 oh wow. This is so scary. We were there last may. Prayers. :(“@cnnbrk: 150 people were on board plane crashed in France today, #Germanwings. http://t.co/m4yl78jTJ0 http://t.co/HDp7zHHTHW” so@scaryRIP RT@cnnbrk: 150 people were on board plane that crashed in France, #Germanwings CEO says. http://t.co/CTrlVJ10ZP http://t.co/PwKxzDdbgw@cnnbrk sad im so sorry to the family victims.“@cnnbrk: 150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/fx3JY9kW89 http://t.co/sDOtSdVhFv”@cnnbrk RIP“@cnnbrk: 150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/TPEdn9LWB9 http://t.co/2Ar7yNoKT7”“@cnnbrk: 150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/9ztL7YTPqu http://t.co/IIv1Si9yf0”“@cnnbrk: 150 people were on board plane that crashed in France today, http://t.co/7VjowBRtyV http://t.co/oN16knmlwl” So heartbreaking.@NicolePence @cnnbrk made my heart sink this morning. My wife &amp; some #NorthCentral students just flew over on Sunday. They're fine, however.150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/HAhU3MmiMf http://t.co/QFCbhPWSJI",rumours
119,119,119,"@YahooNews @AP and two Australians....BREAKING: #Germanwings crash victims include 72 German citizens, 35 Spaniards, 2 Americans, per CEO - via @AP",rumours
120,120,120,":( @airlivenet: BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/3qD7bgW3Q0“@airlivenet: #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/JUue4pwkIK”😔how unfortunate@grillteam83 @airlivenet fuck I flew with them last year no lie@neilmac1123 @airlivenet: BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/JLnvDEnlml”@airlivenet @LamyaeA RTL-Z extra uitzending.ジャーマンウイングス航空アエバスA320（バルセロナ発デュッセルドルフ行）が南フランスで墜落。RT @airlivenet BREAKING #A320 crashed could be Germanwings flight  http://t.co/AGjzEVfVOEL'area dove sarebbe caduto il volo Germanwings #4U9525 via @airlivenet http://t.co/oKE1rwHoAQ”. @airlivenet shit @dylweet@grillteam83 @dylweet @airlivenet love that show but too many episodes where the plane doesn't even crash@lurchielurchie @dylweet @airlivenet air crash investigation“@airlivenet: BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/DfyfN05u4C” @OmarJuve83@airlivenet ..Başta #THY Kabin olmak üzere ALLAH HEPİNİZİ KORUSUN.. Yolunuz Açık, Uçuşlarınız, Kalkış ve İnişleriniz Güvenli olsun CANlar..!“@airlivenet: BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/zkUXGpCSgk”With 142 onboard. RT“@airlivenet:  #A320 crash could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/Rr5GOcD9J4”@dylweet @airlivenet you're touchedRT@airlivenet: BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/lH5esPhA2Y”ドイツなのにマジか… RT @airlivenet: BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/5Q88YuufgzFOK “@airlivenet: BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/n8fjRY357z”@dylweet @grillteam83 @airlivenet I need footage for this crash #wankbank@airlivenet @SophatSoeung *could be being the operative word. Be respectful to families involved and don't speculateBREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/FJvY7woj4t",rumours
121,121,121,"I see... Do you have a theory about Jörg Haider's VW Phaeton crash? Mine is that his mind went berserk @g_kearnan @DailyMirror.@DailyMirror burnout has a different meaning in German. We would say nervous breakdownYour opinion is totally emotive, illogical and irrational @jopel69 @DailyMirror. I have no opinion about this. I just ponder the facts....which is absolutely no proof that you're intelligent at all, of course @g_kearnan @DailyMirror.@Soultrexon cheersHaha. In the sense of ""split"", right @g_kearnan @DailyMirror? But you're in Scotland, right? It's the German meaning that's relevant.You'd have to ask that to the mom of the ex-classmate @parMaster @DailyMirror. I bet they'd come up with a theory.@Soultrexon @DailyMirror nope. Im in austria...@Soultrexon @DailyMirror ur entitled to ur opinion as I am entitled to mine! And mine says evil nasty man!so sad !!!  if u wanna kill ur self,  then that's YOUR CHOICE,  but why take innocent ppl with u.  IJS @DailyMirror @AHammond_WREG3@Soultrexon if you like opera and coffee... And it's pretty much crime free.Ok. A Scot? You're inoffensive and statistically not likely to blow a fuse over a caricature for dumb minds @g_kearnan @DailyMirror.Depressive, as per the mom of one of his ex-classmate from long time ago @jopel69 @DailyMirror. Not evil. Your response is irrational.@Soultrexon @DailyMirror I'm a Scot who's lived in Austria for 10 years...@Soultrexon @DailyMirror you have no idea how personally popular he was here. The adulation.Absolutely, @jopel69. And quite a huge diversity of sicknesses, all coming at you in a full palette of colours, scents, essences and forms!@DailyMirror @KenyanTraffic Why do these depressed people try to take out others at the same time?  A planeload or a family?  Its demonic.Could be @g_kearnan @DailyMirror. I knew him only through hearsays.Can I ask you a perhaps indiscreet question @g_kearnan @DailyMirror? What did you think of him at that time?@DailyMirror didn't you hear the n-word on the cockpit voice records?@Soultrexon @DailyMirror more in terms of.. ""sectioned under the mental health act""...  Rubber wallpaper time...Why do you believe I care, @jopel69? Are you so arrogant and cocksure as to think you can read my mind?@Soultrexon don't recall hearing that but his party seems to have moved its focus to Vienna...I have an idea @g_kearnan @DailyMirror. I had an Austrian girlfriend back then.Exact @g_kearnan. And nicknamed the Lone Wolf there, isn't it?That answer is more intelligent than the whole Daily Mirror article, @g_kearnan @DailyMirror. We?  You're German? Highly suspicious!@DailyMirror if u want to commit suicide that's ur choice but all those poor innocent people/children &amp; babies had NO choice! Evil person 😡@Soultrexon @DailyMirror he was clever and charismatic and he was screwed over by the leader of the conservatives.@Soultrexon he was governor of carinthia, a province notorious for it's protection of old Nazis...3 things I do appreciate indeed @g_kearnan. Gotta go. Happy trails!@Soultrexon there's some sick people in this world 😡👊I see, @DailyMirror. I suppose the mother of this ex-classmate is an extremely reliable source, and her daughter too? Your post is baloney.@Soultrexon @DailyMirror often ""burnout"" here means ""sectioned""@Soultrexon why do u care? I don't care for ur opinion or facts! I say what I say end of!@Soultrexon @DailyMirror funnily enough I met him a few days before... In a Salzburg beer hall...Vienna. I heard so much about this city @g_kearnan. I'll have to go see it by myself with my own eyes very soon!Doomed Germanwings co-pilot 'suffered burnout or depression' years before crash http://t.co/nkqWoRwKUK http://t.co/QRMJTWGAIr",rumours
122,122,122,"@MailOnline Praying for God's peace for the families if those aboard #GermanWingsCrash@davejsteele @MailOnline @jcrew756 I hear you, but it is up now to 4500 fps and eye witnesses said it was flying below the summits on final@davejsteele @MailOnline @jcrew756 Ok so you know you are over the Alps...@davejsteele @MailOnline @jcrew756 http://t.co/OznI1Asnkw@davejsteele @MailOnline @jcrew756 8 minutes of rapid unexpected descent  w pilots fighting computer for control.@JacketNation @MailOnline @jcrew756 that's 3,000ft per minute hardly ""plunging"" https://t.co/ZK49wYDysZ@JacketNation @MailOnline @jcrew756 any good pilot would tell you that aint ""plunging"". Such sad news RIP :( http://t.co/guJJE3HN0k@MailOnline and maintaining speed of more than 400 knots. Horrific.@lauferlaw @LIVE_COVERAGE @MailOnline oxygen on, establish communications, start decent, inform ATC...in that order, so something not right«¡whoah!¤@MailOnline:-ø .·/!\·. ..@davejsteele @MailOnline @jcrew756 Also a 5 acre debris field is relatively small w disintegration upon impact.@MailOnline @p_bolduc #HorrificDestiny“@MailOnline: Germanwings flight A320 plunged 31,200 feet in just ten minutes"" that's roughly 3000ft per minute. Hardly a plunge..@MailOnline @p_bolduc Bomb aboard?@MailOnline that's 3,000ft per minute hardly ""plunging"" https://t.co/ZK49wYDysZ@MailOnline flight number is #4U9525  #A320  is the type of airplane (airbus)  #GermanwingsHow awful. But what is going wrong with planes at the moment? “@MailOnline: Germanwings flight A320 plunged 31,200 feet in just ten minutes""@MailOnline @DavidMixner 10 minutes is a long time.@teaorcoffeeorme @LIVE_COVERAGE @MailOnline no distress call either.  They were either unconscious or immediate catastrophic failure@MailOnline  3000ft a min.thats not a plunge  normal descent is  2100ft If I flew an aircraft as badly as you report I would be out of a job;}@teaorcoffeeorme @MailOnline@MailOnline @jcrew756 10 minutes...let that soak in.@MailOnline Plunged or descended? 31,200 feet in 10 minutes is just about a normal rate of descent.@teaorcoffeeorme @lauferlaw @LIVE_COVERAGE @MailOnline starting to sound like they fell asleep?@MailOnline @bagshaw2112 too much info! Do u realli think people need to know that@MailOnline  That's a funny definition of 'plunge'.@DrColJenni @lauferlaw @LIVE_COVERAGE @MailOnline Duty hours are very easy to check.Germanwings flight A320 plunged 31,200 feet in just ten minutes, according to radar data http://t.co/hv1iOCbIHA http://t.co/OQ4nlyTZ4y",rumours
123,123,123,@delaynelee hubby thinks it was a malfunction &amp; blaming it on the co-pilot so as not to damage Airbus future sales.@rConflictNews @TeachESL they have all his info &amp;background as an employee..they refuse to divulge more. Deliberate act suicide/murder.@rConflictNews what nationality ?@rConflictNews it is really not necessary to publish his name@TeachESL guess we'll find out if the tapes are leaked to the public. I imagine ppl who lost loved 1s are going to investigate on their own@rConflictNews scroll down --&gt; http://t.co/E5wphZ6VRm@delaynelee It's the airline that has all the info; they'll have to get lawyers to get access. Don't know how that works.BREAKING: Name of co-pilot of crashed #Germanwings flight was Andreas Lubitz,rumours
124,124,124,"@gatewaypundit I figured something putrid...was surrounding this entire tragedy@gatewaypundit Love to hear his last words: Allahu Akbar.Shocker, via @gatewaypundit GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/KSqzIt5kbc@NoahWehrman @gatewaypundit Is this confirmed? Dear God.@KingGuthrum Hero of islamic state = HERO of o communist and dems since they downplay any terrorism like beheadings done anywhere@gatewaypundit @NoahWehrman  like MH370 #GreenWings co-pilot kills souls in act of suicide-jihad. Lord have mercy..@gatewaypundit Sad to say; but if true, this would be somewhat less unnerving than the alternatives.
Airline hiring is going to be fun now.NOT shocked. MT @gatewaypundit GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT’Hero of Islamic State’? http://t.co/yq2IQ8u4LQ@gatewaypundit Now, who would have thunt it? Said everybody.@riwired @gatewaypundit @QuiteDirect BUT, how could this BE?  barry said it wasn't TERRORISM.@chipbunn America without God is a deeply troubled country! ""whosoever believeth in me shall be saved"" is words of Jesus Christ.@NoahWehrman @gatewaypundit I honestly would rather that he just snapped, was on mind bending drugs, etc. Flying is now terrifying.@Taxpayers1234 @wingedcrossbill @gatewaypundit This is what happens when society shuns religion. Islam is filling a void!! #WakeUpAmerica@gatewaypundit we gotta get confirmation...then...We told you so@NoahWehrman @gatewaypundit I figure something putrid about this entire scenario..
I guess his weapon of choice against 'infidels'@riwired Probably NEVER! All these govts including OURS SO CORRUPT! Constantly LIE TO ITS PEOPLE!@NoahWehrman @gatewaypundit Following the story to the Daily Mail link, and no mention of being a Muslim is made in that story. Supposition?@Taxpayers1234 I'm not shocked. Seemed like terrorism to me yet right away they tried to RULE OUT TERRORISM. Always ready to cover it up.@wingedcrossbill I won't be surprised if that flight recorder has a very loud ""Allahu Akbar"" at the end.@gatewaypundit Why do these imbeciles have to take innocent lives to prove their faith. Quran has the answer.@gatewaypundit When will they tell us the truth? @QuiteDirect@lifebythecreek @Juanita_Estrada @NoahWehrman @gatewaypundit his weapon of choice against evil infidels@chipbunn We NEED GOD TO BE IN MORE PEOPLE's LIVES IN AMERICA! DEMS PUSH GOD OUT DELIBERATELY!I knew it. I knew it. I knew it. I just knew it!

@gatewaypundit 

https://t.co/rRvUFM1UbP@NoahWehrman @APLMom @gatewaypundit I knew it the moment I heard it was a young pilot crashing into a mountain #9/11 jihadGERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/J8budBthpm via @gatewaypundit",rumours
125,125,125,"Is @magiorNYT even an employee of @nyt? 
Please answer @Sulliview.Hey @magiorNYT where in this article does it say anything about the pilot declaring an emergency like you say in your tweet? Cc @SulliviewPilots of crashed Germanwings flight declared emergency at 10:47 a.m. as plane fell rapidly. http://t.co/9YonrFRes3",rumours
